"Open";"High";"Low";"Close";"Volume";"Adjusted";"Date"
144.919998168945;146.669998168945;143.690002441406;145.139999389648;27837700;145.139999389648;"2024-02-13"
146.080001831055;146.520004272461;144.089996337891;145.940002441406;22704200;145.940002441406;"2024-02-14"
143.139999389648;143.520004272461;140.460006713867;142.770004272461;37590700;142.770004272461;"2024-02-15"
142.990005493164;143.190002441406;140.139999389648;140.520004272461;31451100;140.520004272461;"2024-02-16"
139.660003662109;142.080001831055;139.490005493164;141.119995117188;25144700;141.119995117188;"2024-02-20"
141.449996948242;142.690002441406;140.679992675781;142.550003051758;23315700;142.550003051758;"2024-02-21"
144.929992675781;145;142.800003051758;144.089996337891;27191900;144.089996337891;"2024-02-22"
143.669998168945;144.679992675781;143.429992675781;143.960006713867;19493800;143.960006713867;"2024-02-23"
142.139999389648;142.440002441406;137.389999389648;137.570007324219;53641800;137.570007324219;"2024-02-26"
138.020004272461;139.25;137.089996337891;138.880004882812;33099200;138.880004882812;"2024-02-27"
137.899993896484;138.009994506836;135.410003662109;136.380004882812;37328600;136.380004882812;"2024-02-28"
137.279998779297;138.860000610352;136.399993896484;138.460006713867;42133000;138.460006713867;"2024-02-29"
138.429992675781;138.869995117188;136.919998168945;137.139999389648;31119500;137.139999389648;"2024-03-01"
135.660003662109;135.660003662109;131.910003662109;133.350006103516;55999400;133.350006103516;"2024-03-04"
131.880004882812;133.240005493164;130.669998168945;132.669998168945;40194800;132.669998168945;"2024-03-05"
133.119995117188;133.580001831055;130.850006103516;131.399993896484;35318600;131.399993896484;"2024-03-06"
132.789993286133;134.940002441406;131.610000610352;134.380004882812;37738200;134.380004882812;"2024-03-07"
134.210006713867;138.089996337891;134;135.410003662109;39343100;135.410003662109;"2024-03-08"
136.130004882812;139.100006103516;136.130004882812;137.669998168945;32437800;137.669998168945;"2024-03-11"
137.029998779297;139.380004882812;137.029998779297;138.5;27563400;138.5;"2024-03-12"
139;141.089996337891;138.990005493164;139.789993286133;23347200;139.789993286133;"2024-03-13"
141.190002441406;143.589996337891;140.460006713867;143.100006103516;42753400;143.100006103516;"2024-03-14"
142.5;143.179992675781;140.029998779297;141.179992675781;49460600;141.179992675781;"2024-03-15"
148.610000610352;152.149993896484;147.169998168945;147.679992675781;69273700;147.679992675781;"2024-03-18"
148.160003662109;148.789993286133;146.080001831055;147.029998779297;24070400;147.029998779297;"2024-03-19"
148;148.860000610352;146.740005493164;148.740005493164;21311500;148.740005493164;"2024-03-20"
149.470001220703;150.369995117188;146.899993896484;147.600006103516;24755600;147.600006103516;"2024-03-21"
149.119995117188;151.580001831055;148.979995727539;150.770004272461;29175700;150.770004272461;"2024-03-22"
149.940002441406;150.380004882812;147.820007324219;150.070007324219;19229300;150.070007324219;"2024-03-25"
150.220001220703;152.259994506836;149.979995727539;150.669998168945;22149100;150.669998168945;"2024-03-26"
151.179992675781;151.639999389648;148.899993896484;150.869995117188;22879200;150.869995117188;"2024-03-27"
150.850006103516;151.429992675781;150.169998168945;150.929992675781;24485400;150.929992675781;"2024-03-28"
150.690002441406;155.740005493164;150.610000610352;155.490005493164;31730800;155.490005493164;"2024-04-01"
153.5;154.699996948242;152.149993896484;154.559997558594;24586000;154.559997558594;"2024-04-02"
153.600006103516;155.080001831055;152.729995727539;154.919998168945;24705000;154.919998168945;"2024-04-03"
153.5;154.770004272461;150.449996948242;150.529998779297;34724700;150.529998779297;"2024-04-04"
150.029998779297;153.419998168945;149.600006103516;152.5;23449300;152.5;"2024-04-05"
152.779998779297;155.270004272461;152.610000610352;154.850006103516;20702000;154.850006103516;"2024-04-08"
156.089996337891;158.559997558594;155.190002441406;156.600006103516;31113000;156.600006103516;"2024-04-09"
156.210006713867;156.610000610352;154.679992675781;156.139999389648;22838600;156.139999389648;"2024-04-10"
156.910003662109;159.679992675781;156.460006713867;159.410003662109;27166400;159.410003662109;"2024-04-11"
157.960006713867;160.220001220703;157.139999389648;157.729995727539;25329200;157.729995727539;"2024-04-12"
158.860000610352;159.240005493164;154.589996337891;154.860000610352;27136500;154.860000610352;"2024-04-15"
154.190002441406;155.649993896484;153.429992675781;154.399993896484;20779500;154.399993896484;"2024-04-16"
155.619995117188;157.080001831055;154.580001831055;155.470001220703;21763100;155.470001220703;"2024-04-17"
155.339996337891;156.940002441406;154.619995117188;156.009994506836;19883000;156.009994506836;"2024-04-18"
156.199996948242;156.360000610352;152.300003051758;154.089996337891;32239100;154.089996337891;"2024-04-19"
154.309997558594;157.639999389648;154.059997558594;156.279998779297;26446200;156.279998779297;"2024-04-22"
156.960006713867;158.970001220703;156.279998779297;158.259994506836;21151600;158.259994506836;"2024-04-23"
157.490005493164;159.570007324219;157.169998168945;159.130004882812;22779100;159.130004882812;"2024-04-24"
151.330001831055;156.490005493164;150.869995117188;156;57109700;156;"2024-04-25"
174.369995117188;174.710006713867;169.649993896484;171.949996948242;64665300;171.949996948242;"2024-04-26"
169.059997558594;169.550003051758;165.210006713867;166.149993896484;45610000;166.149993896484;"2024-04-29"
165.610000610352;168.100006103516;162.600006103516;162.779998779297;33562900;162.779998779297;"2024-04-30"
164.300003051758;167.119995117188;163.089996337891;163.860000610352;33493200;163.860000610352;"2024-05-01"
164.789993286133;166.729995727539;163.889999389648;166.619995117188;24294500;166.619995117188;"2024-05-02"
167.559997558594;167.960006713867;163.050003051758;167.240005493164;34662400;167.240005493164;"2024-05-03"
167.460006713867;168.139999389648;166.029998779297;168.100006103516;21871300;168.100006103516;"2024-05-06"
168.5;171.759994506836;168.389999389648;171.25;28039700;171.25;"2024-05-07"
169;170.149993896484;168.740005493164;169.380004882812;19569100;169.380004882812;"2024-05-08"
169.389999389648;170.690002441406;168.179992675781;169.960006713867;15346700;169.960006713867;"2024-05-09"
168.029998779297;169.850006103516;166.190002441406;168.649993896484;29773300;168.649993896484;"2024-05-10"
